username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
ACUEDUCTOSPR,2017-09-17 18:44,0,0,"Buenas tardes, gracias por notificarnos. Se refiere la información al área operacional para cotejo y acción correspondiente. NCC",,,,9.09548558780641E+017,https://twitter.com/ACUEDUCTOSPR/status/909548558780641280,
ACUEDUCTOSPR,2017-09-17 18:37,0,1,"Saludos, gracias por notificarnos. Se refiere la información al área operacional para cotejo y acción correspondiente. NCC",,,,9.09546943860367E+017,https://twitter.com/ACUEDUCTOSPR/status/909546943860367360,
ACUEDUCTOSPR,2017-09-17 18:37,0,1,"Saludos, gracias por escribirnos, brigadas de AAA y AEE trabajan en conjunto para restablecer servicio en el área. NCC",,,,9.09546880010515E+017,https://twitter.com/ACUEDUCTOSPR/status/909546880010514434,
ACUEDUCTOSPR,2017-09-17 18:31,0,0,"Buenas tardes, gracias por escribirnos, brigadas de AAA y AEE trabajan en conjunto para restablecer servicio en la zona. NC",,,,9.09545328508129E+017,https://twitter.com/ACUEDUCTOSPR/status/909545328508129281,
ACUEDUCTOSPR,2017-09-17 18:20,0,0,"Buenas tardes, gracias por escribirnos, brigadas de AAA y AEE trabajan en conjunto para restablecer servicio en la zona. -ZB",,,,9.09542709215551E+017,https://twitter.com/ACUEDUCTOSPR/status/909542709215551488,
ACUEDUCTOSPR,2017-09-17 18:15,0,0,"Buenas tardes, se refiere la información al área operacional para cotejo y acción correspondiente. NCC",,,,9.09541262050693E+017,https://twitter.com/ACUEDUCTOSPR/status/909541262050693122,
ACUEDUCTOSPR,2017-09-17 18:14,0,0,"Buenas tardes, se refiere la información al área operacional para cotejo y acción correspondiente. NCC",,,,9.09541118760669E+017,https://twitter.com/ACUEDUCTOSPR/status/909541118760669185,
ACUEDUCTOSPR,2017-09-17 18:14,0,0,"Saludos, gracias por notificar, se estará refiriendo la información al área operacional para cotejo. NCC",,,,9.09541048573206E+017,https://twitter.com/ACUEDUCTOSPR/status/909541048573206528,
ACUEDUCTOSPR,2017-09-17 17:59,0,0,"Saludos, el sistema está en recuperación. De no surgir inconvenientes, el servicio se restablecerá en horas de la noche de hoy, domingo. NC",,,,9.09537284667707E+017,https://twitter.com/ACUEDUCTOSPR/status/909537284667707393,
ACUEDUCTOSPR,2017-09-17 16:55,0,0,"Buenas tardes, ¿pudiera indicarnos información o dirección exacta para referirlo al área operacional? ML",,,,9.09521114577195E+017,https://twitter.com/ACUEDUCTOSPR/status/909521114577195009,
ACUEDUCTOSPR,2017-09-17 16:33,0,0,"Buenas tardes, se refiere la información al área operacional para su cotejo y acción correspondiente. ML",,,,9.09515569040445E+017,https://twitter.com/ACUEDUCTOSPR/status/909515569040445440,
ACUEDUCTOSPR,2017-09-17 16:28,0,0,"El sistema está en recuperación. Se espera que, de no surgir inconvenientes, se recupere el servicio en horas de la noche de hoy domingo. NC",,,,9.09514512092553E+017,https://twitter.com/ACUEDUCTOSPR/status/909514512092553217,
ACUEDUCTOSPR,2017-09-17 16:25,0,0,"Buenas tardes, brigadas de la AAA inspeccionan él área para validar si quedan sectores sin servicio. NCC",,,,9.09513578037817E+017,https://twitter.com/ACUEDUCTOSPR/status/909513578037817344,
ACUEDUCTOSPR,2017-09-17 16:24,0,0,"Buenas tardes, brigadas de la AAA trabajan en conjunto con personal de AEE para restablecer servicio a la mayor brevedad. NCC",,,,9.09513342125043E+017,https://twitter.com/ACUEDUCTOSPR/status/909513342125043714,
ACUEDUCTOSPR,2017-09-17 16:22,0,0,Sistema se encuentra en recuperación. Se espera que el servicio se restablezca durante la noche de hoy domingo. -ZB,,,,9.09512941971616E+017,https://twitter.com/ACUEDUCTOSPR/status/909512941971615744,
ACUEDUCTOSPR,2017-09-17 16:21,0,2,"Buenas tardes, se refiere información al área operacional para cotejo y acción correspondiente. NCC",,,,9.09512687851377E+017,https://twitter.com/ACUEDUCTOSPR/status/909512687851376640,
ACUEDUCTOSPR,2017-09-17 16:20,0,1,Se refiere información al área operacional para acción correspondiente. -ZB,,,,9.09512449971409E+017,https://twitter.com/ACUEDUCTOSPR/status/909512449971408896,
ACUEDUCTOSPR,2017-09-17 16:14,0,0,"Buenas tardes, brigada de la AAA trabaja en conjunto a personal de AEE para restablecer servicio de la estación de bombas Las Piñas. NCC",,,,9.09510819871904E+017,https://twitter.com/ACUEDUCTOSPR/status/909510819871903745,
ACUEDUCTOSPR,2017-09-17 16:13,0,0,En este momento el sistema se encuentra en recuperación. Se espera que el servicio sea restablecido en horas de la noche de hoy domingo. NC,,,,9.09510602711814E+017,https://twitter.com/ACUEDUCTOSPR/status/909510602711814145,
ACUEDUCTOSPR,2017-09-17 15:52,0,0,Notificado al área operacional para cotejo del sistema que le sirve. Se trabaja para restablecer servicio. Wm,,,,9.09505464827818E+017,https://twitter.com/ACUEDUCTOSPR/status/909505464827817984,
ACUEDUCTOSPR,2017-09-17 14:53,0,0,"Saludos, se refiere la información al área operacional. -ZB",,,,9.09490535030755E+017,https://twitter.com/ACUEDUCTOSPR/status/909490535030755329,
ACUEDUCTOSPR,2017-09-17 14:33,0,0,Tenemos personal asignado para el restablecimiento de la zona. -ZB,,,,9.09485438645227E+017,https://twitter.com/ACUEDUCTOSPR/status/909485438645227520,
ACUEDUCTOSPR,2017-09-17 14:32,0,0,Se refiere al área operacional para tomar las acciones correspondientes. -ZB,,,,9.09485304066839E+017,https://twitter.com/ACUEDUCTOSPR/status/909485304066838531,
ACUEDUCTOSPR,2017-09-17 14:27,0,0,"Buenas tardes, se refiere la información al área operacional para cotejo y poder brindar servicio a la mayor brevedad. NCC",,,,9.09483845136855E+017,https://twitter.com/ACUEDUCTOSPR/status/909483845136855041,
ACUEDUCTOSPR,2017-09-17 13:47,0,0,"Continuamos trabajando para restablecer servicio. Debido a esta situación, sectores de Moca tienen intermitencias o falta de servicio. Wm",,,,9.09473900697981E+017,https://twitter.com/ACUEDUCTOSPR/status/909473900697980928,
ACUEDUCTOSPR,2017-09-17 12:45,0,0,"Favor de indicar dirección exacta, ya que el sistema de 3T se compone de 4 estaciones de bombeo. -ZB",,,,9.09458231369585E+017,https://twitter.com/ACUEDUCTOSPR/status/909458231369584640,
ACUEDUCTOSPR,2017-09-17 12:44,0,0,"Buenas tardes, se refiere la situación al área operacional para su cotejo. ML",,,,9.09458110540079E+017,https://twitter.com/ACUEDUCTOSPR/status/909458110540079104,
ACUEDUCTOSPR,2017-09-17 12:43,0,0,Buen día. Gracias por informar. Notificado al área operacional. Wm,,,,9.09457745371451E+017,https://twitter.com/ACUEDUCTOSPR/status/909457745371451394,
ACUEDUCTOSPR,2017-09-17 12:16,0,0,Se refiere la información al área operacional para su cotejo. -ZB,,,,9.09451015438717E+017,https://twitter.com/ACUEDUCTOSPR/status/909451015438716929,
ACUEDUCTOSPR,2017-09-17 12:14,0,3,Buen día! Se refiere la información al área operacional para cotejo y poder restablecer el servicio en la mayor brevedad. NCC,,,,9.09450597069394E+017,https://twitter.com/ACUEDUCTOSPR/status/909450597069393920,
ACUEDUCTOSPR,2017-09-17 12:08,0,1,"Buenos días, se refiere el caso al área operacional para cotejo. NCC",,,,9.09449045114016E+017,https://twitter.com/ACUEDUCTOSPR/status/909449045114015744,
ACUEDUCTOSPR,2017-09-17 11:57,4,3,. @PresidenteAAA participa en conferencia de prensa junto al gobernador @ricardorossello @DirAEMEAD [Hoy 12MD] detalles #MaríaPR #PRSePrepara pic.twitter.com/4rwsXXItRo,,@PresidenteAAA @ricardorossello @DirAEMEAD,#Mar #PRSePrepara,9.09446282539913E+017,https://twitter.com/ACUEDUCTOSPR/status/909446282539913218,
ACUEDUCTOSPR,2017-09-17 11:57,0,0,"Saludos, gracias por notificar. Se refiere para cotejo. NCC",,,,9.09446140050977E+017,https://twitter.com/ACUEDUCTOSPR/status/909446140050976775,
ACUEDUCTOSPR,2017-09-17 11:46,0,0,"Buenos días, se reportó avería en la entrada de aguas crudas, anoche fue reparada. Al momento el sistema se encuentra en recuperación. NCC",,,,9.09443420044874E+017,https://twitter.com/ACUEDUCTOSPR/status/909443420044873728,
ACUEDUCTOSPR,2017-09-17 11:34,0,2,"Buenos días, indique su dirección exacta para cotejar servicio. NCC",,,,9.09440347377369E+017,https://twitter.com/ACUEDUCTOSPR/status/909440347377369088,
ACUEDUCTOSPR,2017-09-17 11:28,0,1,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.09439006903071E+017,https://twitter.com/ACUEDUCTOSPR/status/909439006903070720,
ACUEDUCTOSPR,2017-09-17 11:28,0,0,"Buenos días, se reportó avería en la entrada de aguas crudas, anoche fue reparada. Al momento el sistema se encuentra en recuperación. NCC",,,,9.09439005724435E+017,https://twitter.com/ACUEDUCTOSPR/status/909439005724434433,
ACUEDUCTOSPR,2017-09-17 11:20,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.09436815274279E+017,https://twitter.com/ACUEDUCTOSPR/status/909436815274278912,
ACUEDUCTOSPR,2017-09-17 10:41,0,0,"Buenos días, indique su dirección exacta para cotejar servicio. NCC",,,,9.09427126306247E+017,https://twitter.com/ACUEDUCTOSPR/status/909427126306246657,
ACUEDUCTOSPR,2017-09-17 10:29,0,0,Se pasan los datos al personal de turno para que cotejen sistema. -ZB,,,,9.09424166608212E+017,https://twitter.com/ACUEDUCTOSPR/status/909424166608211968,
ACUEDUCTOSPR,2017-09-17 09:48,0,0,"Gracias, se refiere al área operacional para cotejo. NCC",,,,9.09413850637848E+017,https://twitter.com/ACUEDUCTOSPR/status/909413850637848577,
ACUEDUCTOSPR,2017-09-17 09:46,0,1,"Buenos días, al momento el sistema se está recuperando. NCC",,,,9.09413312596767E+017,https://twitter.com/ACUEDUCTOSPR/status/909413312596766720,
ACUEDUCTOSPR,2017-09-17 09:44,0,0,"Buenos días, brigada trabaja para restablecer servicio a la mayor brevedad. NCC",,,,9.09412650995585E+017,https://twitter.com/ACUEDUCTOSPR/status/909412650995585025,
ACUEDUCTOSPR,2017-09-17 09:42,0,0,"Buenos días, indique su dirección para cotejar servicio. NCC",,,,9.09412145774891E+017,https://twitter.com/ACUEDUCTOSPR/status/909412145774891008,
ACUEDUCTOSPR,2017-09-17 09:16,1,1,Residentes reportan averia en la zona. Se envío personal a cotejar. -ZB,,,,9.09405809192337E+017,https://twitter.com/ACUEDUCTOSPR/status/909405809192337408,
ACUEDUCTOSPR,2017-09-17 09:16,1,1,"Estación de bombas Zarzal 2, 3 y 4 se encuentran aún sin servicio eléctrico. -ZB",,,,9.09405634910675E+017,https://twitter.com/ACUEDUCTOSPR/status/909405634910674944,
ACUEDUCTOSPR,2017-09-17 08:46,0,0,El pozo se encuentra fuera de servicio. El agua corresponde al nivel freático en la zona. -ZB,,,,9.09398257918411E+017,https://twitter.com/ACUEDUCTOSPR/status/909398257918410752,
ACUEDUCTOSPR,2017-09-17 08:45,1,1,"Favor de proveer barrio, sector y municipio para que podamos asistirle. -ZB",,,,9.09398024358695E+017,https://twitter.com/ACUEDUCTOSPR/status/909398024358694912,
ACUEDUCTOSPR,2017-09-17 08:45,0,1,Se pasaron los datos al personal de turno. -ZB,,,,9.09397848751526E+017,https://twitter.com/ACUEDUCTOSPR/status/909397848751525888,
ACUEDUCTOSPR,2017-09-17 08:44,0,0,Se pasan los datos al personal de turno. -ZB,,,,9.09397717247545E+017,https://twitter.com/ACUEDUCTOSPR/status/909397717247545346,
ACUEDUCTOSPR,2017-09-16 21:48,0,1,"Buenas noches, el sistema estuvo fuera por rotura en tubería de aguas crudas. Se está estabilizando para comenzar a distribuir. NCC",,,,9.09232470356357E+017,https://twitter.com/ACUEDUCTOSPR/status/909232470356357120,
ACUEDUCTOSPR,2017-09-16 21:36,0,0,"Buenas noches, se refiere al área operacional para cotejo. NCC",,,,9.09229666581582E+017,https://twitter.com/ACUEDUCTOSPR/status/909229666581581824,
ACUEDUCTOSPR,2017-09-16 21:36,0,0,"Buenas noches, se refiere al área operacional. NCC",,,,9.09229531415896E+017,https://twitter.com/ACUEDUCTOSPR/status/909229531415896069,
ACUEDUCTOSPR,2017-09-16 20:51,0,1,"Buenas noches, se refiere al área operacional para cotejo. NCC",,,,9.09218149869982E+017,https://twitter.com/ACUEDUCTOSPR/status/909218149869981701,
ACUEDUCTOSPR,2017-09-16 20:50,0,0,"Saludos, podría indicar su dirección para cotejar servicio. Al momento no tenemos ningún sector reportado sin servicio en Morovis. NCC",,,,9.09218005699252E+017,https://twitter.com/ACUEDUCTOSPR/status/909218005699252224,
ACUEDUCTOSPR,2017-09-16 20:17,0,0,Se pasaron los datos al personal de turno. -ZB,,,,9.0920962554275E+017,https://twitter.com/ACUEDUCTOSPR/status/909209625542750210,
ACUEDUCTOSPR,2017-09-16 20:11,0,1,Gracias por la información. Se notifica al área operacional. Wm,,,,9.09208054486438E+017,https://twitter.com/ACUEDUCTOSPR/status/909208054486437888,
ACUEDUCTOSPR,2017-09-16 20:09,0,1,Problemas mecánicos en estación de bombas Culebrinas afectan el servicio. Wm,,,,9.09207555871773E+017,https://twitter.com/ACUEDUCTOSPR/status/909207555871772673,
ACUEDUCTOSPR,2017-09-16 19:36,1,2,"Buenas noches, se refiere al área operacional para cotejo. NCC",,,,9.09199451729928E+017,https://twitter.com/ACUEDUCTOSPR/status/909199451729928192,
ACUEDUCTOSPR,2017-09-16 18:32,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.09183184352539E+017,https://twitter.com/ACUEDUCTOSPR/status/909183184352538626,
ACUEDUCTOSPR,2017-09-16 18:31,1,1,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.09183074872766E+017,https://twitter.com/ACUEDUCTOSPR/status/909183074872766466,
ACUEDUCTOSPR,2017-09-16 18:31,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.09182938289492E+017,https://twitter.com/ACUEDUCTOSPR/status/909182938289491968,
ACUEDUCTOSPR,2017-09-16 18:30,0,0,"Buenas tardes, Se refiere al área operacional para cotejo. NCC",,,,9.0918282852447E+017,https://twitter.com/ACUEDUCTOSPR/status/909182828524470272,
ACUEDUCTOSPR,2017-09-16 15:50,0,0,Se reportó avería de @AEEONLINE y ambas agencias trabajamos en conjunto para restablecer el servicio.-TR,,@AEEONLINE,,9.09142348436787E+017,https://twitter.com/ACUEDUCTOSPR/status/909142348436787200,
ACUEDUCTOSPR,2017-09-16 13:45,0,0,"Buenas tardes, el sistema está en recuperación. NCC",,,,9.09110956063674E+017,https://twitter.com/ACUEDUCTOSPR/status/909110956063674368,
ACUEDUCTOSPR,2017-09-16 12:51,0,0,Tenemos personal recorriendo él área para identificar posible rotura. -ZB,,,,9.09097386168979E+017,https://twitter.com/ACUEDUCTOSPR/status/909097386168979456,
ACUEDUCTOSPR,2017-09-16 12:33,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.09092937912418E+017,https://twitter.com/ACUEDUCTOSPR/status/909092937912418304,
ACUEDUCTOSPR,2017-09-16 12:33,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.09092800771318E+017,https://twitter.com/ACUEDUCTOSPR/status/909092800771317761,
ACUEDUCTOSPR,2017-09-16 12:12,0,0,Se notifica al área operacional. Wm,,,,9.09087587935113E+017,https://twitter.com/ACUEDUCTOSPR/status/909087587935113216,
ACUEDUCTOSPR,2017-09-16 11:10,0,1,"Buenos días, se debe a que el sistema no tiene servicio de energía eléctrica. Brigada trabaja en reparación del generador. NCC",,,,9.09071958997905E+017,https://twitter.com/ACUEDUCTOSPR/status/909071958997905408,
ACUEDUCTOSPR,2017-09-16 10:31,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.09062125557043E+017,https://twitter.com/ACUEDUCTOSPR/status/909062125557043200,
ACUEDUCTOSPR,2017-09-16 09:46,0,0,"Gracias por la información, se envío personal a cotejar la zona. -ZB",,,,9.09050798176391E+017,https://twitter.com/ACUEDUCTOSPR/status/909050798176391170,
ACUEDUCTOSPR,2017-09-16 09:45,0,0,Se envío personal q cotejar la zona. -ZB,,,,9.09050668282991E+017,https://twitter.com/ACUEDUCTOSPR/status/909050668282990592,
ACUEDUCTOSPR,2017-09-16 09:23,0,0,Favor de proveer dirección exacta para que podamos enviar personal al área. -ZB,,,,9.09045028336669E+017,https://twitter.com/ACUEDUCTOSPR/status/909045028336668672,
ACUEDUCTOSPR,2017-09-16 09:00,0,0,"Buenos días, el sistema Dos Millones se apago por falla de energía eléctrica. NCC",,,,9.09039188791763E+017,https://twitter.com/ACUEDUCTOSPR/status/909039188791762947,
ACUEDUCTOSPR,2017-09-16 08:57,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.09038647554474E+017,https://twitter.com/ACUEDUCTOSPR/status/909038647554473984,
ACUEDUCTOSPR,2017-09-16 08:29,0,0,"Buen día, el sistema está en recuperación. NCC",,,,9.09031535935926E+017,https://twitter.com/ACUEDUCTOSPR/status/909031535935926272,
ACUEDUCTOSPR,2017-09-16 07:52,0,0,"Buenos días, el sistema está en recuperación. NCC",,,,9.09022297750753E+017,https://twitter.com/ACUEDUCTOSPR/status/909022297750753280,
ACUEDUCTOSPR,2017-09-16 07:51,0,0,"Buenos días, se debe a bajones de energía eléctrica en el pozo Garrochales. NCC",,,,9.09022024672141E+017,https://twitter.com/ACUEDUCTOSPR/status/909022024672141312,
ACUEDUCTOSPR,2017-09-16 07:47,0,0,"Buenos días, se debe a bajones de energía eléctrica en el pozo Garrochales. NCC",,,,9.09020982517621E+017,https://twitter.com/ACUEDUCTOSPR/status/909020982517620738,
ACUEDUCTOSPR,2017-09-16 07:11,0,0,Se debe a problemas mecánicos en estación de bombas De aguas crudas del río Culebrinas. Notificado. Wm,,,,9.09011958627734E+017,https://twitter.com/ACUEDUCTOSPR/status/909011958627733504,
ACUEDUCTOSPR,2017-09-15 22:42,0,0,Se refiere para cotejo. NCC,,,,9.08883703375516E+017,https://twitter.com/ACUEDUCTOSPR/status/908883703375515648,
ACUEDUCTOSPR,2017-09-15 19:42,0,0,"Buenas noches, indique su dirección exacta para cotejar servicio. NCC",,,,9.08838418871878E+017,https://twitter.com/ACUEDUCTOSPR/status/908838418871877633,
ACUEDUCTOSPR,2017-09-15 16:47,0,0,"Buenas tardes, el sistema está en recuperación. NCC",,,,9.08794365354451E+017,https://twitter.com/ACUEDUCTOSPR/status/908794365354450944,
ACUEDUCTOSPR,2017-09-15 15:10,0,0,Se dejo operando sistema de Cidra San Juan Plastic que le suple servicio a su comunidad. Sistema en recuperación. -ZB,,,,9.08770043860849E+017,https://twitter.com/ACUEDUCTOSPR/status/908770043860848641,
ACUEDUCTOSPR,2017-09-15 14:36,0,1,"Buenas tardes, tenemos varios sistemas sin energía eléctrica. NCC",,,,9.08761517436305E+017,https://twitter.com/ACUEDUCTOSPR/status/908761517436305408,
ACUEDUCTOSPR,2017-09-15 13:45,0,0,http://www. acueductospr.com/comunicados/de fault?docid=AEDCF9375DD84E200425819B0071813C …,,,,9.08748654894309E+017,https://twitter.com/ACUEDUCTOSPR/status/908748654894309377,
ACUEDUCTOSPR,2017-09-15 13:44,0,0,http://www. acueductospr.com/comunicados/de fault?docid=AEDCF9375DD84E200425819B0071813C …,,,,9.08748493531034E+017,https://twitter.com/ACUEDUCTOSPR/status/908748493531033600,
ACUEDUCTOSPR,2017-09-15 13:44,0,0,Problemas mecánicos en estación de bombas del río Culebrinas.Planta de filtros Montaña en baja producción y PF Culebrinas fuera de servicio.,,,,9.08748437566485E+017,https://twitter.com/ACUEDUCTOSPR/status/908748437566484481,
ACUEDUCTOSPR,2017-09-15 12:32,0,1,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.08730245326492E+017,https://twitter.com/ACUEDUCTOSPR/status/908730245326491648,
